Country,wc_year,rating,adapted
Zambia,1970,NA,FALSE
Zanzibar,1970,NA,FALSE
Zimbabwe,1970,NA,FALSE
Afghanistan,1974,NA,FALSE
Albania,1974,NA,FALSE
Algeria,1974,NA,FALSE
Andorra,1974,NA,FALSE
Angola,1974,NA,FALSE
Anguilla,1974,NA,FALSE
Antigua and Barbuda,1974,NA,FALSE
Argentina,1974,NA,FALSE
Armenia,1974,NA,FALSE
Aruba,1974,NA,FALSE
Australia,1974,NA,FALSE
Austria,1974,NA,FALSE
Azerbaijan,1974,NA,FALSE
Bahamas,1974,NA,FALSE
Bahrain,1974,NA,FALSE
Bangladesh,1974,NA,FALSE
Barbados,1974,NA,FALSE
Belarus,1974,NA,FALSE
Belgium,1974,NA,FALSE
Belize,1974,NA,FALSE
Benin,1974,NA,FALSE
Bermuda,1974,NA,FALSE
Bhutan,1974,NA,FALSE
Bolivia,1974,NA,FALSE
Bolivia,1974,NA,FALSE
Bonaire,1974,NA,FALSE
Bosnia and Herzegovina,1974,NA,FALSE
Botswana,1974,NA,FALSE
Brazil,1974,NA,FALSE
British Guiana,1974,NA,FALSE
British Virgin Islands,1974,NA,FALSE
Brunei,1974,NA,FALSE
Bulgaria,1974,NA,FALSE
Burkina Faso,1974,NA,FALSE
Burma,1974,NA,FALSE
Burundi,1974,NA,FALSE
Cambodia,1974,NA,FALSE
Cameroon,1974,NA,FALSE
Canada,1974,NA,FALSE
Cape Verde,1974,NA,FALSE
Cayman Islands,1974,NA,FALSE
Central African Republic,1974,NA,FALSE
Ceylon,1974,NA,FALSE
Chad,1974,NA,FALSE
Chagos Islands,1974,NA,FALSE
Chile,1974,NA,FALSE
China,1974,NA,FALSE
Christmas Island,1974,NA,FALSE
Cocos Islands,1974,NA,FALSE
Colombia,1974,NA,FALSE
Comoros,1974,NA,FALSE
Congo,1974,NA,FALSE
Congo-Brazzaville,1974,NA,FALSE
Cook Islands,1974,NA,FALSE
Costa Rica,1974,NA,FALSE
Croatia,1974,NA,FALSE
Cuba,1974,NA,FALSE
Curaçao,1974,NA,FALSE
Cyprus,1974,NA,FALSE
Czechia,1974,NA,FALSE
Czechoslovakia,1974,NA,FALSE
Dahomey,1974,NA,FALSE
Democratic Republic of Congo,1974,NA,FALSE
Denmark,1974,NA,FALSE
Djibouti,1974,NA,FALSE
Dominica,1974,NA,FALSE
Dominican Republic,1974,NA,FALSE
East Germany,1974,NA,FALSE
East Timor,1974,NA,FALSE
Eastern Samoa,1974,NA,FALSE
Ecuador,1974,NA,FALSE
Egypt,1974,NA,FALSE
El Salvador,1974,NA,FALSE
England,1974,2050,FALSE
Equatorial Guinea,1974,NA,FALSE
Eritrea,1974,NA,FALSE
Estonia,1974,NA,FALSE
Eswatini,1974,NA,FALSE
Ethiopia,1974,NA,FALSE
Falkland Islands,1974,NA,FALSE
Faroe Islands,1974,NA,FALSE
Federated States of Micronesia,1974,NA,FALSE
Fiji,1974,NA,FALSE
Finland,1974,NA,FALSE
France,1974,NA,FALSE
French Guiana,1974,NA,FALSE
Gabon,1974,NA,FALSE
Gambia,1974,NA,FALSE
Georgia,1974,NA,FALSE
Germany,1974,NA,FALSE
Ghana,1974,NA,FALSE
Gibraltar,1974,NA,FALSE
Greece,1974,NA,FALSE
Greenland,1974,NA,FALSE
Grenada,1974,NA,FALSE
Guadeloupe,1974,NA,FALSE
Guam,1974,NA,FALSE
Guatemala,1974,NA,FALSE
Guinea,1974,NA,FALSE
Guinea-Bissau,1974,NA,FALSE
Guyana,1974,NA,FALSE
Haiti,1974,NA,FALSE
Honduras,1974,NA,FALSE
Hong Kong,1974,NA,FALSE
Hungary,1974,NA,FALSE
Iceland,1974,NA,FALSE
India,1974,NA,FALSE
Indonesia,1974,NA,FALSE
Iran,1974,NA,FALSE
Iraq,1974,NA,FALSE
Ireland,1974,1325,FALSE
Israel,1974,NA,FALSE
Italy,1974,NA,FALSE
Ivory Coast,1974,NA,FALSE
Jamaica,1974,NA,FALSE
Japan,1974,NA,FALSE
Jordan,1974,NA,FALSE
Kazakhstan,1974,NA,FALSE
Kenya,1974,NA,FALSE
Khmer Republic,1974,NA,FALSE
Kiribati,1974,NA,FALSE
Kosovo,1974,NA,FALSE
Kurdistan,1974,NA,FALSE
Kuwait,1974,NA,FALSE
Kyrgyzstan,1974,NA,FALSE
Laos,1974,NA,FALSE
Latvia,1974,NA,FALSE
Lebanon,1974,NA,FALSE
Lesotho,1974,NA,FALSE
Liberia,1974,NA,FALSE
Libya,1974,NA,FALSE
Liechtenstein,1974,NA,FALSE
Lithuania,1974,NA,FALSE
Luxembourg,1974,NA,FALSE
Macao,1974,NA,FALSE
Macedonia,1974,NA,FALSE
Madagascar,1974,NA,FALSE
Malawi,1974,NA,FALSE
Malaya,1974,NA,FALSE
Malaysia,1974,NA,FALSE
Maldives,1974,NA,FALSE
Mali,1974,NA,FALSE
Malta,1974,NA,FALSE
Marshall Islands,1974,NA,FALSE
Martinique,1974,NA,FALSE
Mauritania,1974,NA,FALSE
Mauritius,1974,NA,FALSE
Mayotte,1974,NA,FALSE
Mexico,1974,NA,FALSE
Moldova,1974,NA,FALSE
Monaco,1974,NA,FALSE
Mongolia,1974,NA,FALSE
Montenegro,1974,NA,FALSE
Montserrat,1974,NA,FALSE
Morocco,1974,NA,FALSE
Mozambique,1974,NA,FALSE
Myanmar,1974,NA,FALSE
Namibia,1974,NA,FALSE
Nepal,1974,NA,FALSE
Netherlands,1974,NA,FALSE
Netherlands Antilles,1974,NA,FALSE
New Caledonia,1974,NA,FALSE
New Zealand,1974,NA,FALSE
Nicaragua,1974,NA,FALSE
Niger,1974,NA,FALSE
Nigeria,1974,NA,FALSE
Niue,1974,NA,FALSE
North Korea,1974,NA,FALSE
North Macedonia,1974,NA,FALSE
North Vietnam,1974,NA,FALSE
North Yemen,1974,NA,FALSE
Northern Cyprus,1974,NA,FALSE
Northern Ireland,1974,NA,FALSE
Northern Mariana Islands,1974,NA,FALSE
Northern Rhodesia,1974,NA,FALSE
Norway,1974,NA,FALSE
Oman,1974,NA,FALSE
Pakistan,1974,NA,FALSE
Palau,1974,NA,FALSE
Palestine,1974,NA,FALSE
Palestine,1974,NA,FALSE
Panama,1974,NA,FALSE
Papua New Guinea,1974,NA,FALSE
Paraguay,1974,NA,FALSE
Peru,1974,NA,FALSE
Philippines,1974,NA,FALSE
Poland,1974,NA,FALSE
Portugal,1974,NA,FALSE
Puerto Rico,1974,NA,FALSE
Qatar,1974,NA,FALSE
Reunion,1974,NA,FALSE
Romania,1974,NA,FALSE
Russia,1974,NA,FALSE
Rwanda,1974,NA,FALSE
Saba,1974,NA,FALSE
Saint Barthelemy,1974,NA,FALSE
Saint Kitts and Nevis,1974,NA,FALSE
Saint Lucia,1974,NA,FALSE
Saint Martin,1974,NA,FALSE
Saint Pierre and Miquelon,1974,NA,FALSE
Saint Vincent and the Grenadines,1974,NA,FALSE
Samoa,1974,NA,FALSE
San Marino,1974,NA,FALSE
Sao Tome and Principe,1974,NA,FALSE
Saudi Arabia,1974,NA,FALSE
Scotland,1974,1991,FALSE
Senegal,1974,NA,FALSE
Serbia,1974,NA,FALSE
Serbia and Montenegro,1974,NA,FALSE
Seychelles,1974,NA,FALSE
Sierra Leone,1974,NA,FALSE
Singapore,1974,NA,FALSE
Sint Eustatius,1974,NA,FALSE
Sint Maarten,1974,NA,FALSE
Slovakia,1974,NA,FALSE
Slovenia,1974,NA,FALSE
Solomon Islands,1974,NA,FALSE
Somalia,1974,NA,FALSE
Somaliland,1974,NA,FALSE
South Africa,1974,NA,FALSE
South Korea,1974,NA,FALSE
South Sudan,1974,NA,FALSE
South Vietnam,1974,NA,FALSE
South Yemen,1974,NA,FALSE
Southern Rhodesia,1974,NA,FALSE
Soviet Union,1974,NA,FALSE
Spain,1974,NA,FALSE
Sri Lanka,1974,NA,FALSE
Sudan,1974,NA,FALSE
Surinam,1974,NA,FALSE
Suriname,1974,NA,FALSE
Swaziland,1974,NA,FALSE
Sweden,1974,NA,FALSE
Switzerland,1974,NA,FALSE
Syria,1974,NA,FALSE
Tahiti,1974,NA,FALSE
Taiwan,1974,NA,FALSE
Tajikistan,1974,NA,FALSE
Tanganyika,1974,NA,FALSE
Tanzania,1974,NA,FALSE
Thailand,1974,NA,FALSE
Tibet,1974,NA,FALSE
Togo,1974,NA,FALSE
Tonga,1974,NA,FALSE
Trinidad and Tobago,1974,NA,FALSE
Tunisia,1974,NA,FALSE
Turkey,1974,NA,FALSE
Turkmenistan,1974,NA,FALSE
Turks and Caicos Islands,1974,NA,FALSE
Tuvalu,1974,NA,FALSE
Uganda,1974,NA,FALSE
Ukraine,1974,NA,FALSE
United Arab Emirates,1974,NA,FALSE
United Arab Republic,1974,NA,FALSE
United States,1974,NA,FALSE
Upper Volta,1974,NA,FALSE
Uruguay,1974,NA,FALSE
US Virgin Islands,1974,NA,FALSE
Uzbekistan,1974,NA,FALSE
Vanuatu,1974,NA,FALSE
Vatican,1974,NA,FALSE
Venezuela,1974,NA,FALSE
Vietnam,1974,NA,FALSE
Wales,1974,1439,FALSE
Wallis and Futuna,1974,NA,FALSE
West Germany,1974,NA,FALSE
Western Sahara,1974,NA,FALSE
Yemen,1974,NA,FALSE
Yugoslavia,1974,NA,FALSE
Zambia,1974,NA,FALSE
Zanzibar,1974,NA,FALSE
Zimbabwe,1974,NA,FALSE
Afghanistan,1978,NA,FALSE
Albania,1978,NA,FALSE
Algeria,1978,NA,FALSE
Andorra,1978,NA,FALSE
Angola,1978,NA,FALSE
Anguilla,1978,NA,FALSE
Antigua and Barbuda,1978,NA,FALSE
Argentina,1978,NA,FALSE
Armenia,1978,NA,FALSE
Aruba,1978,NA,FALSE
Australia,1978,NA,FALSE
Austria,1978,NA,FALSE
Azerbaijan,1978,NA,FALSE
Bahamas,1978,NA,FALSE
Bahrain,1978,NA,FALSE
Bangladesh,1978,NA,FALSE
Barbados,1978,NA,FALSE
Belarus,1978,NA,FALSE
Belgium,1978,NA,FALSE
Belize,1978,NA,FALSE
Benin,1978,NA,FALSE
Bermuda,1978,NA,FALSE
Bhutan,1978,NA,FALSE
Bolivia,1978,NA,FALSE
Bolivia,1978,NA,FALSE
Bonaire,1978,NA,FALSE
Bosnia and Herzegovina,1978,NA,FALSE
Botswana,1978,NA,FALSE
Brazil,1978,NA,FALSE
British Guiana,1978,NA,FALSE
British Virgin Islands,1978,NA,FALSE
Brunei,1978,NA,FALSE
Bulgaria,1978,NA,FALSE
Burkina Faso,1978,NA,FALSE
Burma,1978,NA,FALSE
Burundi,1978,NA,FALSE
Cambodia,1978,NA,FALSE
Cameroon,1978,NA,FALSE
Canada,1978,NA,FALSE
Cape Verde,1978,NA,FALSE
Cayman Islands,1978,NA,FALSE
Central African Republic,1978,NA,FALSE
Ceylon,1978,NA,FALSE
Chad,1978,NA,FALSE
Chagos Islands,1978,NA,FALSE
Chile,1978,NA,FALSE
China,1978,NA,FALSE
Christmas Island,1978,NA,FALSE
Cocos Islands,1978,NA,FALSE
Colombia,1978,NA,FALSE
Comoros,1978,NA,FALSE
Congo,1978,NA,FALSE
Congo-Brazzaville,1978,NA,FALSE
Cook Islands,1978,NA,FALSE
Costa Rica,1978,NA,FALSE
Croatia,1978,NA,FALSE
Cuba,1978,NA,FALSE
Curaçao,1978,NA,FALSE
Cyprus,1978,NA,FALSE
Czechia,1978,NA,FALSE
Czechoslovakia,1978,NA,FALSE
Dahomey,1978,NA,FALSE
Democratic Republic of Congo,1978,NA,FALSE
Denmark,1978,NA,FALSE
Djibouti,1978,NA,FALSE
Dominica,1978,NA,FALSE
Dominican Republic,1978,NA,FALSE
East Germany,1978,NA,FALSE
East Timor,1978,NA,FALSE
Eastern Samoa,1978,NA,FALSE
Ecuador,1978,NA,FALSE
Egypt,1978,NA,FALSE
El Salvador,1978,NA,FALSE
England,1978,2050,FALSE
Equatorial Guinea,1978,NA,FALSE
Eritrea,1978,NA,FALSE
Estonia,1978,NA,FALSE
Eswatini,1978,NA,FALSE
Ethiopia,1978,NA,FALSE
Falkland Islands,1978,NA,FALSE
Faroe Islands,1978,NA,FALSE
Federated States of Micronesia,1978,NA,FALSE
Fiji,1978,NA,FALSE
Finland,1978,NA,FALSE
France,1978,NA,FALSE
French Guiana,1978,NA,FALSE
Gabon,1978,NA,FALSE
Gambia,1978,NA,FALSE
Georgia,1978,NA,FALSE
Germany,1978,NA,FALSE
Ghana,1978,NA,FALSE
Gibraltar,1978,NA,FALSE
Greece,1978,NA,FALSE
Greenland,1978,NA,FALSE
Grenada,1978,NA,FALSE
Guadeloupe,1978,NA,FALSE
Guam,1978,NA,FALSE
Guatemala,1978,NA,FALSE
Guinea,1978,NA,FALSE
Guinea-Bissau,1978,NA,FALSE
Guyana,1978,NA,FALSE
Haiti,1978,NA,FALSE
Honduras,1978,NA,FALSE
Hong Kong,1978,NA,FALSE
Hungary,1978,NA,FALSE
Iceland,1978,NA,FALSE
India,1978,NA,FALSE
Indonesia,1978,NA,FALSE
Iran,1978,NA,FALSE
Iraq,1978,NA,FALSE
Ireland,1978,1325,FALSE
Israel,1978,NA,FALSE
Italy,1978,NA,FALSE
Ivory Coast,1978,NA,FALSE
Jamaica,1978,NA,FALSE
Japan,1978,NA,FALSE
Jordan,1978,NA,FALSE
Kazakhstan,1978,NA,FALSE
Kenya,1978,NA,FALSE
Khmer Republic,1978,NA,FALSE
Kiribati,1978,NA,FALSE
Kosovo,1978,NA,FALSE
Kurdistan,1978,NA,FALSE
Kuwait,1978,NA,FALSE
Kyrgyzstan,1978,NA,FALSE
Laos,1978,NA,FALSE
Latvia,1978,NA,FALSE
Lebanon,1978,NA,FALSE
Lesotho,1978,NA,FALSE
Liberia,1978,NA,FALSE
Libya,1978,NA,FALSE
Liechtenstein,1978,NA,FALSE
Lithuania,1978,NA,FALSE
Luxembourg,1978,NA,FALSE
Macao,1978,NA,FALSE
Macedonia,1978,NA,FALSE
Madagascar,1978,NA,FALSE
Malawi,1978,NA,FALSE
Malaya,1978,NA,FALSE
Malaysia,1978,NA,FALSE
Maldives,1978,NA,FALSE
Mali,1978,NA,FALSE
Malta,1978,NA,FALSE
Marshall Islands,1978,NA,FALSE
Martinique,1978,NA,FALSE
Mauritania,1978,NA,FALSE
Mauritius,1978,NA,FALSE
Mayotte,1978,NA,FALSE
Mexico,1978,NA,FALSE
Moldova,1978,NA,FALSE
Monaco,1978,NA,FALSE
Mongolia,1978,NA,FALSE
Montenegro,1978,NA,FALSE
Montserrat,1978,NA,FALSE
Morocco,1978,NA,FALSE
Mozambique,1978,NA,FALSE
Myanmar,1978,NA,FALSE
Namibia,1978,NA,FALSE
Nepal,1978,NA,FALSE
Netherlands,1978,NA,FALSE
Netherlands Antilles,1978,NA,FALSE
New Caledonia,1978,NA,FALSE
New Zealand,1978,NA,FALSE
Nicaragua,1978,NA,FALSE
Niger,1978,NA,FALSE
Nigeria,1978,NA,FALSE
Niue,1978,NA,FALSE
North Korea,1978,NA,FALSE
North Macedonia,1978,NA,FALSE
North Vietnam,1978,NA,FALSE
North Yemen,1978,NA,FALSE
Northern Cyprus,1978,NA,FALSE
Northern Ireland,1978,NA,FALSE
Northern Mariana Islands,1978,NA,FALSE
Northern Rhodesia,1978,NA,FALSE
Norway,1978,NA,FALSE
Oman,1978,NA,FALSE
Pakistan,1978,NA,FALSE
Palau,1978,NA,FALSE
Palestine,1978,NA,FALSE
Palestine,1978,NA,FALSE
Panama,1978,NA,FALSE
Papua New Guinea,1978,NA,FALSE
Paraguay,1978,NA,FALSE
Peru,1978,NA,FALSE
Philippines,1978,NA,FALSE
Poland,1978,NA,FALSE
Portugal,1978,NA,FALSE
Puerto Rico,1978,NA,FALSE
Qatar,1978,NA,FALSE
Reunion,1978,NA,FALSE
Romania,1978,NA,FALSE
Russia,1978,NA,FALSE
Rwanda,1978,NA,FALSE
Saba,1978,NA,FALSE
Saint Barthelemy,1978,NA,FALSE
Saint Kitts and Nevis,1978,NA,FALSE
Saint Lucia,1978,NA,FALSE
Saint Martin,1978,NA,FALSE
Saint Pierre and Miquelon,1978,NA,FALSE
Saint Vincent and the Grenadines,1978,NA,FALSE
Samoa,1978,NA,FALSE
San Marino,1978,NA,FALSE
Sao Tome and Principe,1978,NA,FALSE
Saudi Arabia,1978,NA,FALSE
Scotland,1978,1991,FALSE
Senegal,1978,NA,FALSE
Serbia,1978,NA,FALSE
Serbia and Montenegro,1978,NA,FALSE
Seychelles,1978,NA,FALSE
Sierra Leone,1978,NA,FALSE
Singapore,1978,NA,FALSE
Sint Eustatius,1978,NA,FALSE
Sint Maarten,1978,NA,FALSE
Slovakia,1978,NA,FALSE
Slovenia,1978,NA,FALSE
Solomon Islands,1978,NA,FALSE
Somalia,1978,NA,FALSE
Somaliland,1978,NA,FALSE
South Africa,1978,NA,FALSE
South Korea,1978,NA,FALSE
South Sudan,1978,NA,FALSE
South Vietnam,1978,NA,FALSE
South Yemen,1978,NA,FALSE
Southern Rhodesia,1978,NA,FALSE
Soviet Union,1978,NA,FALSE
Spain,1978,NA,FALSE
Sri Lanka,1978,NA,FALSE
Sudan,1978,NA,FALSE
Surinam,1978,NA,FALSE
Suriname,1978,NA,FALSE
Swaziland,1978,NA,FALSE
Sweden,1978,NA,FALSE
Switzerland,1978,NA,FALSE
Syria,1978,NA,FALSE
Tahiti,1978,NA,FALSE
Taiwan,1978,NA,FALSE
Tajikistan,1978,NA,FALSE
Tanganyika,1978,NA,FALSE
Tanzania,1978,NA,FALSE
Thailand,1978,NA,FALSE
Tibet,1978,NA,FALSE
Togo,1978,NA,FALSE
Tonga,1978,NA,FALSE
Trinidad and Tobago,1978,NA,FALSE
Tunisia,1978,NA,FALSE
Turkey,1978,NA,FALSE
Turkmenistan,1978,NA,FALSE
Turks and Caicos Islands,1978,NA,FALSE
Tuvalu,1978,NA,FALSE
Uganda,1978,NA,FALSE
Ukraine,1978,NA,FALSE
United Arab Emirates,1978,NA,FALSE
United Arab Republic,1978,NA,FALSE
United States,1978,NA,FALSE
Upper Volta,1978,NA,FALSE
Uruguay,1978,NA,FALSE
US Virgin Islands,1978,NA,FALSE
Uzbekistan,1978,NA,FALSE
Vanuatu,1978,NA,FALSE
Vatican,1978,NA,FALSE
Venezuela,1978,NA,FALSE
Vietnam,1978,NA,FALSE
Wales,1978,1439,FALSE
Wallis and Futuna,1978,NA,FALSE
West Germany,1978,NA,FALSE
Western Sahara,1978,NA,FALSE
Yemen,1978,NA,FALSE
Yugoslavia,1978,NA,FALSE
Zambia,1978,NA,FALSE
Zanzibar,1978,NA,FALSE
Zimbabwe,1978,NA,FALSE
Afghanistan,1982,NA,FALSE
Albania,1982,NA,FALSE
Algeria,1982,NA,FALSE
Andorra,1982,NA,FALSE
Angola,1982,NA,FALSE
Anguilla,1982,NA,FALSE
Antigua and Barbuda,1982,NA,FALSE
Argentina,1982,NA,FALSE
Armenia,1982,NA,FALSE
Aruba,1982,NA,FALSE
Australia,1982,NA,FALSE
Austria,1982,NA,FALSE
Azerbaijan,1982,NA,FALSE
Bahamas,1982,NA,FALSE
Bahrain,1982,NA,FALSE
Bangladesh,1982,NA,FALSE
Barbados,1982,NA,FALSE
Belarus,1982,NA,FALSE
Belgium,1982,NA,FALSE
Belize,1982,NA,FALSE
Benin,1982,NA,FALSE
Bermuda,1982,NA,FALSE
Bhutan,1982,NA,FALSE
Bolivia,1982,NA,FALSE
Bolivia,1982,NA,FALSE
Bonaire,1982,NA,FALSE
Bosnia and Herzegovina,1982,NA,FALSE
Botswana,1982,NA,FALSE
Brazil,1982,NA,FALSE
British Guiana,1982,NA,FALSE
British Virgin Islands,1982,NA,FALSE
Brunei,1982,NA,FALSE
Bulgaria,1982,NA,FALSE
Burkina Faso,1982,NA,FALSE
Burma,1982,NA,FALSE
Burundi,1982,NA,FALSE
Cambodia,1982,NA,FALSE
Cameroon,1982,NA,FALSE
Canada,1982,NA,FALSE
Cape Verde,1982,NA,FALSE
Cayman Islands,1982,NA,FALSE
Central African Republic,1982,NA,FALSE
Ceylon,1982,NA,FALSE
Chad,1982,NA,FALSE
Chagos Islands,1982,NA,FALSE
Chile,1982,NA,FALSE
China,1982,NA,FALSE
Christmas Island,1982,NA,FALSE
Cocos Islands,1982,NA,FALSE
Colombia,1982,NA,FALSE
Comoros,1982,NA,FALSE
Congo,1982,NA,FALSE
Congo-Brazzaville,1982,NA,FALSE
Cook Islands,1982,NA,FALSE
Costa Rica,1982,NA,FALSE
Croatia,1982,NA,FALSE
Cuba,1982,NA,FALSE
Curaçao,1982,NA,FALSE
Cyprus,1982,NA,FALSE
Czechia,1982,NA,FALSE
Czechoslovakia,1982,NA,FALSE
Dahomey,1982,NA,FALSE
Democratic Republic of Congo,1982,NA,FALSE
Denmark,1982,NA,FALSE
Djibouti,1982,NA,FALSE
Dominica,1982,NA,FALSE
Dominican Republic,1982,NA,FALSE
East Germany,1982,NA,FALSE
East Timor,1982,NA,FALSE
Eastern Samoa,1982,NA,FALSE
Ecuador,1982,NA,FALSE
Egypt,1982,NA,FALSE
El Salvador,1982,NA,FALSE
England,1982,2050,FALSE
Equatorial Guinea,1982,NA,FALSE
Eritrea,1982,NA,FALSE
Estonia,1982,NA,FALSE
Eswatini,1982,NA,FALSE
Ethiopia,1982,NA,FALSE
Falkland Islands,1982,NA,FALSE
Faroe Islands,1982,NA,FALSE
Federated States of Micronesia,1982,NA,FALSE
Fiji,1982,NA,FALSE
Finland,1982,NA,FALSE
France,1982,NA,FALSE
French Guiana,1982,NA,FALSE
Gabon,1982,NA,FALSE
Gambia,1982,NA,FALSE
Georgia,1982,NA,FALSE
Germany,1982,NA,FALSE
Ghana,1982,NA,FALSE
Gibraltar,1982,NA,FALSE
Greece,1982,NA,FALSE
Greenland,1982,NA,FALSE
Grenada,1982,NA,FALSE
Guadeloupe,1982,NA,FALSE
Guam,1982,NA,FALSE
Guatemala,1982,NA,FALSE
Guinea,1982,NA,FALSE
Guinea-Bissau,1982,NA,FALSE
Guyana,1982,NA,FALSE
Haiti,1982,NA,FALSE
Honduras,1982,NA,FALSE
Hong Kong,1982,NA,FALSE
Hungary,1982,NA,FALSE
Iceland,1982,NA,FALSE
India,1982,NA,FALSE
Indonesia,1982,NA,FALSE
Iran,1982,NA,FALSE
Iraq,1982,NA,FALSE
Ireland,1982,1325,FALSE
Israel,1982,NA,FALSE
Italy,1982,NA,FALSE
Ivory Coast,1982,NA,FALSE
Jamaica,1982,NA,FALSE
Japan,1982,NA,FALSE
Jordan,1982,NA,FALSE
Kazakhstan,1982,NA,FALSE
Kenya,1982,NA,FALSE
Khmer Republic,1982,NA,FALSE
Kiribati,1982,NA,FALSE
Kosovo,1982,NA,FALSE
Kurdistan,1982,NA,FALSE
Kuwait,1982,NA,FALSE
Kyrgyzstan,1982,NA,FALSE
Laos,1982,NA,FALSE
Latvia,1982,NA,FALSE
Lebanon,1982,NA,FALSE
Lesotho,1982,NA,FALSE
Liberia,1982,NA,FALSE
Libya,1982,NA,FALSE
Liechtenstein,1982,NA,FALSE
Lithuania,1982,NA,FALSE
Luxembourg,1982,NA,FALSE
Macao,1982,NA,FALSE
Macedonia,1982,NA,FALSE
Madagascar,1982,NA,FALSE
Malawi,1982,NA,FALSE
Malaya,1982,NA,FALSE
Malaysia,1982,NA,FALSE
Maldives,1982,NA,FALSE
Mali,1982,NA,FALSE
Malta,1982,NA,FALSE
Marshall Islands,1982,NA,FALSE
Martinique,1982,NA,FALSE
Mauritania,1982,NA,FALSE
Mauritius,1982,NA,FALSE
Mayotte,1982,NA,FALSE
Mexico,1982,NA,FALSE
Moldova,1982,NA,FALSE
Monaco,1982,NA,FALSE
Mongolia,1982,NA,FALSE
Montenegro,1982,NA,FALSE
Montserrat,1982,NA,FALSE
Morocco,1982,NA,FALSE
Mozambique,1982,NA,FALSE
Myanmar,1982,NA,FALSE
Namibia,1982,NA,FALSE
Nepal,1982,NA,FALSE
Netherlands,1982,NA,FALSE
Netherlands Antilles,1982,NA,FALSE
New Caledonia,1982,NA,FALSE
New Zealand,1982,NA,FALSE
Nicaragua,1982,NA,FALSE
Niger,1982,NA,FALSE
Nigeria,1982,NA,FALSE
Niue,1982,NA,FALSE
North Korea,1982,NA,FALSE
North Macedonia,1982,NA,FALSE
North Vietnam,1982,NA,FALSE
North Yemen,1982,NA,FALSE
Northern Cyprus,1982,NA,FALSE
Northern Ireland,1982,NA,FALSE
Northern Mariana Islands,1982,NA,FALSE
Northern Rhodesia,1982,NA,FALSE
Norway,1982,NA,FALSE
Oman,1982,NA,FALSE
Pakistan,1982,NA,FALSE
Palau,1982,NA,FALSE
Palestine,1982,NA,FALSE
Palestine,1982,NA,FALSE
Panama,1982,NA,FALSE
Papua New Guinea,1982,NA,FALSE
Paraguay,1982,NA,FALSE
Peru,1982,NA,FALSE
Philippines,1982,NA,FALSE
Poland,1982,NA,FALSE
Portugal,1982,NA,FALSE
Puerto Rico,1982,NA,FALSE
Qatar,1982,NA,FALSE
Reunion,1982,NA,FALSE
Romania,1982,NA,FALSE
Russia,1982,NA,FALSE
Rwanda,1982,NA,FALSE
Saba,1982,NA,FALSE
Saint Barthelemy,1982,NA,FALSE
Saint Kitts and Nevis,1982,NA,FALSE
Saint Lucia,1982,NA,FALSE
Saint Martin,1982,NA,FALSE
Saint Pierre and Miquelon,1982,NA,FALSE
Saint Vincent and the Grenadines,1982,NA,FALSE
Samoa,1982,NA,FALSE
San Marino,1982,NA,FALSE
Sao Tome and Principe,1982,NA,FALSE
Saudi Arabia,1982,NA,FALSE
Scotland,1982,1991,FALSE
Senegal,1982,NA,FALSE
Serbia,1982,NA,FALSE
Serbia and Montenegro,1982,NA,FALSE
Seychelles,1982,NA,FALSE
Sierra Leone,1982,NA,FALSE
Singapore,1982,NA,FALSE
Sint Eustatius,1982,NA,FALSE
Sint Maarten,1982,NA,FALSE
Slovakia,1982,NA,FALSE
Slovenia,1982,NA,FALSE
Solomon Islands,1982,NA,FALSE
Somalia,1982,NA,FALSE
Somaliland,1982,NA,FALSE
South Africa,1982,NA,FALSE
South Korea,1982,NA,FALSE
South Sudan,1982,NA,FALSE
South Vietnam,1982,NA,FALSE
South Yemen,1982,NA,FALSE
Southern Rhodesia,1982,NA,FALSE
Soviet Union,1982,NA,FALSE
Spain,1982,NA,FALSE
Sri Lanka,1982,NA,FALSE
Sudan,1982,NA,FALSE
Surinam,1982,NA,FALSE
Suriname,1982,NA,FALSE
Swaziland,1982,NA,FALSE
Sweden,1982,NA,FALSE
Switzerland,1982,NA,FALSE
Syria,1982,NA,FALSE
Tahiti,1982,NA,FALSE
Taiwan,1982,NA,FALSE
Tajikistan,1982,NA,FALSE
Tanganyika,1982,NA,FALSE
Tanzania,1982,NA,FALSE
Thailand,1982,NA,FALSE
Tibet,1982,NA,FALSE
Togo,1982,NA,FALSE
Tonga,1982,NA,FALSE
Trinidad and Tobago,1982,NA,FALSE
Tunisia,1982,NA,FALSE
Turkey,1982,NA,FALSE
Turkmenistan,1982,NA,FALSE
Turks and Caicos Islands,1982,NA,FALSE
Tuvalu,1982,NA,FALSE
Uganda,1982,NA,FALSE
Ukraine,1982,NA,FALSE
United Arab Emirates,1982,NA,FALSE
United Arab Republic,1982,NA,FALSE
United States,1982,NA,FALSE
Upper Volta,1982,NA,FALSE
Uruguay,1982,NA,FALSE
US Virgin Islands,1982,NA,FALSE
Uzbekistan,1982,NA,FALSE
Vanuatu,1982,NA,FALSE
Vatican,1982,NA,FALSE
Venezuela,1982,NA,FALSE
Vietnam,1982,NA,FALSE
Wales,1982,1439,FALSE
Wallis and Futuna,1982,NA,FALSE
West Germany,1982,NA,FALSE
Western Sahara,1982,NA,FALSE
Yemen,1982,NA,FALSE
